ego_id,alter_id,is_study_peer,first_saved_week,last_saved_week,total_weeks_saved
55594,ext_dbce4884,0,59,139,75
55594,ext_dd62e714,0,59,139,75
55594,ext_df8f39d2,0,130,139,10
55594,ext_e0822f2b,0,113,139,27
55594,ext_e9b03079,0,59,139,75
55594,ext_ee239099,0,138,139,2
55594,ext_f0ddea71,0,61,139,73
55594,ext_f272b89e,0,59,79,21
55594,ext_f86d6693,0,133,139,7
55594,ext_f8d1b120,0,63,139,65
55594,ext_f9040cd8,0,71,139,63
55594,ext_fa6288be,0,64,139,70
55594,ext_fb6da8f0,0,137,139,3
55594,ext_fbdcd8e6,0,71,139,63
55594,ext_fdea353a,0,59,139,75
55594,ext_ff31e9db,0,66,139,68
55594,ext_ffa801f8,0,59,139,75
57637,10281,1,59,125,40
57637,17353,1,59,90,28
57637,23144,1,59,125,40
57637,25544,1,59,125,40
57637,31372,1,80,90,9
57637,32899,1,59,125,40
57637,36006,1,59,125,40
57637,50869,1,59,90,28
57637,50947,1,59,125,40
57637,51552,1,59,90,28
57637,60482,1,59,125,40
57637,66754,1,59,125,40
57637,67947,1,59,125,40
57637,89827,1,59,116,33
57637,ext_00466236,0,59,90,28
57637,ext_011f1d10,0,66,90,22
57637,ext_01992dee,0,78,90,11
57637,ext_03f9da25,0,59,125,41
57637,ext_044a2719,0,59,90,28
57637,ext_046f930c,0,59,125,40
57637,ext_0471b2a7,0,59,90,28
57637,ext_04e1f07c,0,59,125,40
57637,ext_05f5514d,0,59,125,40
57637,ext_070da4c1,0,67,90,21
57637,ext_077aaa74,0,59,125,41
57637,ext_07c55c52,0,79,90,10
57637,ext_091c2ab0,0,59,125,40
57637,ext_0c2915bd,0,59,125,40
57637,ext_0d01ee77,0,59,125,41
57637,ext_0d38c240,0,59,125,41
57637,ext_0e483102,0,59,125,40
57637,ext_0e552c9b,0,88,90,3
57637,ext_0fc59667,0,59,83,23
57637,ext_10cd80c3,0,59,90,28
57637,ext_10f9fc93,0,59,90,28
57637,ext_128e43a0,0,59,90,28
57637,ext_13d410ec,0,59,125,40
57637,ext_14351881,0,59,90,28
57637,ext_169e976a,0,59,125,40
57637,ext_16b3213a,0,59,125,41
57637,ext_178a0847,0,59,125,41
57637,ext_17a5dc1a,0,59,90,28
57637,ext_19337c01,0,59,90,28
57637,ext_1aba9e21,0,59,125,41
57637,ext_1dfa69ea,0,59,116,36
57637,ext_1e3060f6,0,59,90,28
57637,ext_21fb7a27,0,59,90,28
57637,ext_2301509c,0,59,90,28
57637,ext_24f225b6,0,60,90,27
57637,ext_2614a8b7,0,59,125,41
57637,ext_26679a21,0,59,125,41
57637,ext_267a2782,0,59,125,41
57637,ext_26f65e2b,0,59,116,37
57637,ext_2797a023,0,59,125,40
57637,ext_27d1d0f1,0,59,125,41
57637,ext_28408033,0,78,90,11
57637,ext_28ed00d2,0,59,90,28
57637,ext_28f4f691,0,59,125,41
57637,ext_297808e2,0,59,125,40
57637,ext_29d61918,0,59,90,28
57637,ext_29ec2132,0,59,90,28
57637,ext_2c207dee,0,59,125,41
57637,ext_2c47da25,0,59,125,41
57637,ext_2e2b979f,0,59,90,28
57637,ext_2e872222,0,59,90,28
57637,ext_2ee7289c,0,59,125,40
57637,ext_2eea8af9,0,59,90,28
57637,ext_30d384db,0,59,90,28
57637,ext_30fc80ad,0,59,125,41
57637,ext_31197719,0,59,90,28
57637,ext_340abb4e,0,59,125,40
57637,ext_36a6c407,0,59,90,28
57637,ext_37c67761,0,59,76,17
57637,ext_38c21fec,0,59,125,40
57637,ext_39ff5d65,0,59,125,40
57637,ext_3a8539c3,0,59,125,40
57637,ext_3bf1ee82,0,59,125,40
57637,ext_3cdec2ad,0,59,125,41
57637,ext_3f6c34b7,0,59,125,41
57637,ext_40c1ab17,0,59,90,28
57637,ext_413a2405,0,62,90,25
57637,ext_42e02d6d,0,59,90,28
57637,ext_437f397f,0,59,125,41
57637,ext_44122671,0,59,83,23
57637,ext_447e06c4,0,59,125,40
57637,ext_4513de3e,0,65,90,23
57637,ext_455eb532,0,59,90,28
57637,ext_45c37b30,0,59,125,40
57637,ext_4604625f,0,59,125,41
57637,ext_46b7ae2a,0,59,90,28
57637,ext_475a318a,0,59,90,28
57637,ext_47c1c75a,0,59,116,33
57637,ext_482faac8,0,59,125,40
57637,ext_48b3a139,0,59,125,39
57637,ext_4928d58e,0,59,125,40
57637,ext_49c09516,0,59,125,40
57637,ext_4a63f1c9,0,59,90,28
57637,ext_4a7b3f82,0,86,125,18
57637,ext_4b291ed5,0,59,125,40
57637,ext_4d0f9cc4,0,59,125,41
57637,ext_4f1bc21b,0,59,125,40
57637,ext_4f5fe2ae,0,59,90,28
57637,ext_4f7d21d9,0,59,125,40
57637,ext_51686539,0,59,90,28
57637,ext_5404937a,0,59,125,40
57637,ext_553cd56a,0,59,125,40
57637,ext_5724b453,0,59,125,40
57637,ext_5769e76e,0,59,125,41
57637,ext_58be0bb8,0,59,90,28
57637,ext_593e9fa8,0,59,125,40
57637,ext_59acf2c2,0,59,125,41
57637,ext_5a07b3c1,0,59,125,40
57637,ext_5a4a9a77,0,59,125,41
57637,ext_5bc2809b,0,59,125,41
57637,ext_5c282e80,0,59,90,28
57637,ext_5d114a30,0,78,90,11
57637,ext_5d78563b,0,59,90,28
57637,ext_5e98828a,0,79,90,10
57637,ext_5fc8610d,0,59,125,41
57637,ext_5fcb3c85,0,59,90,28
57637,ext_600e6b9e,0,59,125,41
57637,ext_61d6afac,0,59,90,28
57637,ext_62e604f3,0,59,125,40
57637,ext_631be196,0,59,125,40
57637,ext_640bca0d,0,59,90,28
57637,ext_64879cf7,0,59,125,41
57637,ext_667324c0,0,59,116,35
57637,ext_66becf58,0,59,90,28
57637,ext_69cc13bd,0,59,125,40
57637,ext_6b12d3d6,0,59,125,41
57637,ext_6b8632df,0,59,125,40
57637,ext_6b8eaa26,0,59,103,31
57637,ext_6f55abd8,0,59,125,40
57637,ext_711ea94d,0,59,90,28
57637,ext_72840741,0,59,90,28
57637,ext_74b2542d,0,59,125,40
57637,ext_7625b8de,0,59,125,40
57637,ext_7948a2d3,0,59,125,40
57637,ext_7a1e63be,0,59,90,28
57637,ext_7ae832a7,0,59,125,40
57637,ext_807409ca,0,59,125,36
57637,ext_82723310,0,59,90,28
57637,ext_82a12704,0,59,90,28
57637,ext_84aab304,0,88,90,3
57637,ext_85451d70,0,63,90,24
57637,ext_85e3b9e6,0,59,90,28
57637,ext_86e7bfca,0,59,125,41
57637,ext_87488b01,0,59,125,40
57637,ext_87870cd2,0,59,90,28
57637,ext_8808d45d,0,59,125,41
57637,ext_890c6da7,0,72,90,16
57637,ext_89258f3b,0,59,125,40
57637,ext_8c5a50e2,0,59,125,41
57637,ext_8d38a5bb,0,59,116,36
57637,ext_8f1fcc66,0,59,90,28
57637,ext_8fc55d79,0,59,90,28
57637,ext_90fc41fb,0,59,90,28
57637,ext_92beb79a,0,59,125,40
57637,ext_9367c09d,0,59,125,38
57637,ext_957996b3,0,59,90,28
57637,ext_95a29a21,0,59,90,28
57637,ext_96d8aa51,0,59,125,40
57637,ext_97c55d41,0,59,125,41
57637,ext_9877d586,0,59,90,28
57637,ext_9dfb5db7,0,59,125,41
57637,ext_9e3e8440,0,59,125,40
57637,ext_9f2bbd3a,0,59,90,28
57637,ext_a2dff9a3,0,59,125,41
57637,ext_a2fa4502,0,59,90,28
57637,ext_a44d756f,0,59,83,23
57637,ext_a5213d1b,0,59,83,23
57637,ext_a566bc3e,0,59,90,28
57637,ext_a6336f8b,0,68,90,20
57637,ext_a8aa8ed5,0,59,90,28
57637,ext_ac8fad25,0,89,90,2
57637,ext_ae7917b8,0,59,125,41
57637,ext_aea91b37,0,59,125,40
57637,ext_b1e5ff2d,0,59,125,40
57637,ext_b2f50b6a,0,59,125,40
57637,ext_b2f807ab,0,59,125,41
57637,ext_b32c53cf,0,59,90,28
57637,ext_b690a034,0,59,125,41
57637,ext_b73354d6,0,59,125,40
57637,ext_b91b2954,0,59,116,37
57637,ext_b99e371a,0,59,125,41
57637,ext_ba66c54c,0,59,125,40
57637,ext_beb85025,0,59,116,34
57637,ext_c36db995,0,59,90,28
57637,ext_c4cc619c,0,59,90,28
57637,ext_c7047e01,0,59,125,40
57637,ext_c77ed293,0,59,90,28
57637,ext_c7e1d258,0,59,90,28
57637,ext_cb639f1d,0,59,90,28
57637,ext_cb934694,0,59,125,40
57637,ext_cc2e0a2d,0,59,125,41
57637,ext_cc64e898,0,59,90,28
57637,ext_cccab0d2,0,59,90,28
57637,ext_cd30c8a4,0,113,125,3
57637,ext_ce807132,0,59,125,40
57637,ext_d2fd2c33,0,59,125,41
57637,ext_d3573612,0,59,90,28
57637,ext_d357a212,0,59,125,40
57637,ext_d379f250,0,78,90,11
57637,ext_d4c3d5f5,0,59,125,41
57637,ext_d64d5676,0,59,125,41
57637,ext_d67e25aa,0,65,90,23
57637,ext_d6a09c3f,0,59,125,41
57637,ext_d6cea5f7,0,59,90,28
57637,ext_d6fb256b,0,76,76,1
57637,ext_d7c8497e,0,59,125,41
57637,ext_d8f7ddb3,0,59,125,40
57637,ext_d9bf3f02,0,59,125,41
57637,ext_d9f25782,0,63,90,24
57637,ext_da636db1,0,59,90,28
57637,ext_dc1b8509,0,59,125,41
57637,ext_ddd7d788,0,59,125,41
57637,ext_de83a3cb,0,59,125,41
57637,ext_ded11314,0,59,125,41
57637,ext_def20f02,0,59,90,28
57637,ext_e0b7e99d,0,59,125,41
57637,ext_e242d9ab,0,59,125,41
57637,ext_e2bf7cf0,0,59,125,41
57637,ext_e36f6e85,0,59,125,41
57637,ext_e64a659b,0,59,90,28
57637,ext_e6e723dc,0,59,90,28
57637,ext_e70baead,0,59,125,41
57637,ext_e7e677a2,0,59,125,41
57637,ext_eb0a01b6,0,59,125,41
57637,ext_eba27618,0,59,125,41
57637,ext_ee8d2697,0,59,125,41
57637,ext_efb4edce,0,59,125,41
57637,ext_efecc8e4,0,59,125,41
57637,ext_f0ed1dc2,0,59,125,40
57637,ext_f23c3b05,0,59,125,40
57637,ext_f41fc992,0,59,90,28
57637,ext_f6e33d0e,0,59,90,28
57637,ext_f75faf95,0,59,125,40
57637,ext_f850a8f0,0,59,90,28
57637,ext_f856b3d5,0,59,125,41
57637,ext_f959bb81,0,59,125,40
57637,ext_fc8b1f22,0,59,125,40
57637,ext_feeb21a4,0,59,90,28
58909,10841,1,60,131,61
58909,25544,1,116,131,16
58909,86352,1,60,131,61
58909,ext_02f7afb1,0,60,131,61
58909,ext_032e3857,0,60,131,61
58909,ext_07405b98,0,60,131,61
58909,ext_08d7122c,0,112,131,20
58909,ext_0b420877,0,60,131,61
58909,ext_0c2915bd,0,60,131,61
58909,ext_0d0c525c,0,60,131,61
58909,ext_0d8c1631,0,103,131,26
58909,ext_0db531e4,0,75,75,1
58909,ext_0f7d5863,0,126,131,6
58909,ext_0fd2f415,0,60,131,61
58909,ext_109f311b,0,60,131,61
58909,ext_11bec28d,0,74,102,21
58909,ext_1467484d,0,60,131,61
58909,ext_14b6b072,0,60,131,61
58909,ext_15553a3c,0,60,131,61
58909,ext_15fbdb47,0,64,131,57
58909,ext_172fa242,0,60,131,61
58909,ext_1c1f4c21,0,60,131,61
58909,ext_1cbee6c5,0,130,131,2
58909,ext_1f073204,0,61,131,60
58909,ext_1fdbe4da,0,102,131,27
58909,ext_244f97c5,0,60,131,61
58909,ext_26bec6ec,0,60,131,61
58909,ext_2a73c96d,0,60,131,61
58909,ext_2e76420d,0,60,131,61
58909,ext_3089c047,0,60,131,61
58909,ext_3507d80b,0,116,131,16
58909,ext_35ef6bda,0,61,131,60
58909,ext_36823df6,0,100,131,29
58909,ext_38e37dab,0,60,131,61
58909,ext_3ac3c4e2,0,60,131,61
58909,ext_3cdfa7fc,0,60,131,61
58909,ext_3ef71f6d,0,60,131,61
58909,ext_3ff53bb6,0,60,131,61
58909,ext_411fcb1e,0,83,131,38
58909,ext_4829d99e,0,78,131,43
58909,ext_49520bcb,0,60,131,61
58909,ext_4c3219fa,0,60,131,61
58909,ext_4c8cd775,0,76,131,45
58909,ext_4d3198f1,0,60,131,61
58909,ext_4dbbf667,0,78,131,43
58909,ext_4f1073b8,0,60,131,61
58909,ext_5080ea3a,0,60,131,61
58909,ext_50c869bd,0,119,131,13
58909,ext_52b05f60,0,60,131,61
58909,ext_59ce2a01,0,80,131,41
58909,ext_5a23a328,0,78,131,43
58909,ext_5b19fd44,0,61,131,60
58909,ext_5be1b811,0,100,131,29
58909,ext_5bedfca3,0,60,131,61
58909,ext_5c4708db,0,60,131,61
58909,ext_5cb344d5,0,100,131,29
58909,ext_5d48db6f,0,78,131,43
58909,ext_5eec05cf,0,60,131,61
58909,ext_6295a10c,0,100,131,29
58909,ext_647e7a94,0,101,131,28
58909,ext_65546ac1,0,112,131,20
58909,ext_65c4a7dc,0,60,131,61
58909,ext_66f05a77,0,60,131,61
58909,ext_67a03b54,0,116,119,4
58909,ext_67b445d7,0,60,131,61
58909,ext_67f15bce,0,60,131,61
58909,ext_686dfd54,0,60,100,33
58909,ext_6aa8dc01,0,116,131,16
58909,ext_6b543151,0,100,131,29
58909,ext_6d39d403,0,60,131,61
58909,ext_6e82cd58,0,100,131,29
58909,ext_6feeff21,0,112,131,20
58909,ext_71095654,0,76,131,45
58909,ext_752d12a9,0,60,131,61
58909,ext_76392105,0,130,131,2
58909,ext_764531fe,0,61,131,60
58909,ext_766b2d85,0,60,131,61
58909,ext_77e61846,0,118,131,14
58909,ext_7ca2e7af,0,60,131,61
58909,ext_7ed36856,0,107,131,23
58909,ext_7feb8492,0,60,131,61
58909,ext_825d4947,0,60,131,61
58909,ext_82fadb32,0,112,131,20
58909,ext_85f92926,0,103,131,26
58909,ext_86756cbd,0,60,131,61
58909,ext_87e87f69,0,60,131,61
58909,ext_89895620,0,61,131,60
58909,ext_8c4f221b,0,60,131,61
58909,ext_8d3dda0e,0,60,131,61
58909,ext_8da34d69,0,60,131,61
58909,ext_90aba01b,0,121,131,11
58909,ext_9412e7b7,0,60,131,61
58909,ext_968355c4,0,108,131,22
58909,ext_9769a554,0,60,131,61
58909,ext_9bc7d825,0,60,131,61
58909,ext_9d750120,0,60,131,61
58909,ext_9f83eb0d,0,80,131,41
58909,ext_a00dc7fb,0,60,131,61
58909,ext_a0de7eae,0,60,131,61
58909,ext_a10c8db0,0,60,131,61
58909,ext_a1cba1c4,0,75,131,46
58909,ext_a39a73da,0,60,131,61
58909,ext_a67ac92e,0,60,131,61
58909,ext_a7a438db,0,118,131,14
58909,ext_a7ab0292,0,60,131,61
58909,ext_a91d8671,0,60,131,61
58909,ext_a9c4edbc,0,74,131,47
58909,ext_ac3538a0,0,60,67,8
58909,ext_ac618d6e,0,78,131,43
58909,ext_acb9b229,0,60,131,61
58909,ext_b413c3bf,0,60,131,61
58909,ext_b590f87a,0,60,131,61
58909,ext_b6995e59,0,60,131,61
58909,ext_b78d35ee,0,108,131,22
58909,ext_b9264c47,0,74,131,47
58909,ext_ba0fc01d,0,60,102,35
58909,ext_ba340121,0,60,131,61
58909,ext_bc48cd47,0,60,131,61
58909,ext_be9d7fc3,0,61,131,60
58909,ext_beee975e,0,78,131,43
58909,ext_bfb710ce,0,107,131,23
58909,ext_c0ca0ecc,0,60,131,61
58909,ext_c489eb27,0,60,131,61
58909,ext_c89eadf7,0,100,131,29
58909,ext_c8d81d7d,0,60,131,61
58909,ext_ca905683,0,100,131,29
58909,ext_ccb643d4,0,60,131,61
58909,ext_cccc9e8e,0,112,131,20
58909,ext_ce41ff01,0,100,131,29
58909,ext_d0f10c87,0,60,131,61
58909,ext_d391898a,0,121,131,11
58909,ext_d4d1b81e,0,67,131,54
58909,ext_d6e86674,0,109,131,21
58909,ext_d9a97f48,0,60,131,61
58909,ext_da5fcf1a,0,100,131,29
58909,ext_dd68136d,0,60,131,61
58909,ext_ddb88823,0,60,131,61
58909,ext_dec58e4e,0,112,131,20
58909,ext_def49319,0,60,131,61
58909,ext_e144052b,0,60,131,61
58909,ext_e4af9cf1,0,60,131,61
58909,ext_e6e5abaa,0,60,131,61
58909,ext_e84ec509,0,60,131,61
58909,ext_e8e2bcd3,0,77,131,44
58909,ext_ea0f89db,0,60,131,61
58909,ext_ea634faa,0,118,131,14
58909,ext_ebf5d0f6,0,60,131,61
58909,ext_ec5c0a3c,0,60,131,61
58909,ext_ec663f23,0,100,131,29
58909,ext_f270c6ad,0,60,131,61
58909,ext_f575fcf5,0,69,131,52
58909,ext_f57d97fa,0,76,131,45
58909,ext_f5e8b946,0,60,131,61
58909,ext_f6754958,0,104,131,25
58909,ext_f6979a72,0,60,131,61
58909,ext_f6dc40f9,0,60,131,61
58909,ext_f6df7889,0,60,131,61
58909,ext_f7aa23c3,0,60,131,61
58909,ext_fb170d00,0,60,131,61
58909,ext_fbf81783,0,60,119,49
58909,ext_fcfefde3,0,123,131,9
58909,ext_fdade877,0,78,131,43
59367,25947,1,59,138,60
59367,30076,1,123,138,14
59367,39701,1,59,138,60
59367,53884,1,123,138,14
59367,59367,1,59,138,60
59367,85970,1,59,138,60
59367,ext_03ff7aa5,0,59,138,60
59367,ext_07828442,0,59,138,60
59367,ext_07993e9f,0,123,138,14
59367,ext_0c10fff9,0,59,138,60
59367,ext_0e11344e,0,59,138,60
59367,ext_14523444,0,59,138,60
59367,ext_16d98d5f,0,59,138,60
59367,ext_18139942,0,59,138,60
59367,ext_1a9cd6d8,0,59,138,60
59367,ext_1d2481fe,0,59,138,60
59367,ext_1ebe4205,0,125,138,12
59367,ext_2109626d,0,59,138,60
59367,ext_2237ed21,0,123,138,14
59367,ext_23635f02,0,59,138,60
59367,ext_286f8b91,0,59,138,60
59367,ext_2993e202,0,97,138,22
59367,ext_2c1ecb29,0,123,138,14
59367,ext_31ceb606,0,59,138,60
59367,ext_393ca9b9,0,59,138,60
59367,ext_394a062b,0,59,138,60
59367,ext_39fd4521,0,59,138,60
59367,ext_3a349d2a,0,123,138,14
59367,ext_3b8d19a7,0,69,138,50
59367,ext_3c05df90,0,59,138,60
59367,ext_3c3c5b68,0,59,138,60
59367,ext_3fa2551f,0,59,138,60
59367,ext_433162e4,0,59,138,60
59367,ext_446542dd,0,59,138,60
59367,ext_45c37b30,0,59,138,60
59367,ext_471e8777,0,130,138,9
59367,ext_476c834c,0,128,138,10
59367,ext_4856c6b9,0,123,138,14
59367,ext_495e43bf,0,59,138,60
59367,ext_496565fe,0,100,138,19
59367,ext_499a7efe,0,123,138,14
59367,ext_4e33f84d,0,59,126,50
59367,ext_50ae8d04,0,59,138,60
59367,ext_50bc61f7,0,59,138,60
59367,ext_51ff124e,0,59,138,60
59367,ext_52613276,0,98,98,1
59367,ext_54c5db91,0,59,138,60
59367,ext_566e699e,0,123,138,14
59367,ext_57543011,0,59,138,60
59367,ext_5862c673,0,59,138,60
59367,ext_5884bb60,0,59,138,60
59367,ext_5aedc001,0,98,138,21
59367,ext_5d266eb2,0,123,138,14
59367,ext_5f530d91,0,59,138,60
59367,ext_61ade621,0,59,138,60
59367,ext_61c9fa4e,0,59,138,60
59367,ext_631c236a,0,59,138,60
59367,ext_6454587c,0,123,138,14
59367,ext_6803ed64,0,123,138,14
59367,ext_68a3879a,0,123,138,14
59367,ext_6b64dc51,0,130,138,9
59367,ext_6de63eea,0,59,138,60
59367,ext_70de949b,0,59,138,60
59367,ext_727616f4,0,59,138,60
59367,ext_737a3e3c,0,59,138,60
59367,ext_73cf79b7,0,59,138,60
59367,ext_74bc965f,0,59,138,60
59367,ext_74d791f6,0,97,138,22
59367,ext_764aede9,0,59,138,60
59367,ext_77b5f696,0,59,138,60
59367,ext_77c96d17,0,123,138,14
59367,ext_7bf979f3,0,123,138,14
59367,ext_7d0ec7c4,0,123,138,14
59367,ext_7ee36af8,0,90,138,29
59367,ext_81920770,0,59,138,60
59367,ext_81bd9e14,0,59,138,60
59367,ext_85a981e7,0,59,138,60
59367,ext_895bcb7f,0,59,138,60
59367,ext_8affa4cf,0,123,138,14
59367,ext_8b769917,0,123,138,14
59367,ext_8e895140,0,59,138,60
59367,ext_909e5f4c,0,59,138,60
59367,ext_99e6b419,0,59,138,60
59367,ext_9c20500f,0,59,138,60
59367,ext_9d750120,0,89,138,30
59367,ext_9e733afd,0,59,138,60
59367,ext_9f7d357e,0,123,138,14
59367,ext_a036c0fb,0,59,138,60
59367,ext_a46ab26e,0,59,138,60
59367,ext_a6683bb0,0,59,138,60
59367,ext_ac45adaa,0,97,138,22
59367,ext_ac96b39e,0,59,138,60
59367,ext_b052061c,0,59,138,60
59367,ext_b5a76a5a,0,98,138,21
59367,ext_b72ec406,0,76,138,43
59367,ext_bfd5d8c2,0,59,138,60
59367,ext_c1f489b4,0,123,138,14
59367,ext_c24d95d8,0,59,138,60
59367,ext_c2f83d5e,0,123,138,14
59367,ext_c5494216,0,123,138,14
59367,ext_caf96ead,0,59,138,60
59367,ext_ccee32b5,0,59,138,60
59367,ext_cebc8364,0,97,138,22
59367,ext_d11eeafb,0,123,138,14
59367,ext_d58a152b,0,96,138,23
59367,ext_d6e86674,0,59,138,60
59367,ext_d9a97f48,0,123,138,14
59367,ext_ddcae882,0,59,138,60
59367,ext_e3ed83e1,0,126,138,11
59367,ext_e82277c0,0,59,138,60
59367,ext_e989359f,0,59,138,60
59367,ext_eeb552c2,0,59,138,60
59367,ext_ef543918,0,66,138,53
59367,ext_ef7f07e0,0,59,138,60
59367,ext_f046a1e7,0,59,138,60
59367,ext_f071b473,0,98,98,1
59367,ext_f2633fe6,0,59,138,60
59367,ext_f4c1e97e,0,59,138,60
59367,ext_f77652ba,0,59,138,60
59367,ext_fa551aa9,0,123,138,14
59367,ext_fc5f2739,0,123,138,14
59367,ext_fda1aa7a,0,96,138,23
59367,ext_feaf6e21,0,59,138,60
59367,ext_ff7eaa5a,0,59,138,60
60482,11692,1,74,97,5
60482,19066,1,61,97,15
60482,20905,1,61,97,14
60482,26425,1,68,97,8
60482,32899,1,68,97,8
60482,51552,1,69,97,7
60482,57637,1,61,97,17
60482,60482,1,61,97,17
60482,63817,1,69,97,7
60482,66754,1,61,97,17
60482,67947,1,68,97,8
60482,89827,1,61,97,16
60482,ext_0477f89c,0,68,97,8
60482,ext_04c4652f,0,69,97,7
60482,ext_0861e572,0,68,97,8
60482,ext_087a39f5,0,83,97,3
60482,ext_0978bc7a,0,61,97,15
60482,ext_097aedf3,0,69,97,7
60482,ext_0a39eeea,0,69,97,7
60482,ext_0b420877,0,61,97,14
60482,ext_0bb40276,0,61,97,14
60482,ext_0e552c9b,0,68,97,8
60482,ext_0fced44f,0,69,97,7
60482,ext_13d410ec,0,68,97,8
60482,ext_158d7529,0,68,97,8
60482,ext_1b6e1f7f,0,68,97,8
60482,ext_1bf80e83,0,61,97,16
60482,ext_1ca13ca4,0,61,97,17
60482,ext_1d41a46c,0,74,97,5
60482,ext_1d98d577,0,69,97,7
60482,ext_1dfa69ea,0,68,97,8
60482,ext_1e3060f6,0,68,97,8
60482,ext_1f68fa1b,0,69,97,7
60482,ext_24ebabd3,0,68,97,8
60482,ext_25187025,0,68,97,8
60482,ext_2567ce7f,0,80,97,4
60482,ext_2663268f,0,61,97,15
60482,ext_29684d3d,0,61,97,14
60482,ext_2ae428da,0,68,97,8
60482,ext_2cc645eb,0,69,97,7
60482,ext_2f4252df,0,80,97,4
60482,ext_2fa20ddb,0,68,97,8
60482,ext_340abb4e,0,61,97,14
60482,ext_358135ea,0,69,97,7
60482,ext_35b260b2,0,62,97,9
60482,ext_379463a6,0,69,97,7
60482,ext_383f275f,0,69,97,7
60482,ext_3d7431de,0,83,97,3
60482,ext_3fea259b,0,68,97,8
60482,ext_4082192b,0,68,97,8
60482,ext_42d2b3e7,0,62,97,12
60482,ext_4326a0a3,0,80,97,4
60482,ext_436a8667,0,61,97,16
60482,ext_45c37b30,0,80,97,4
60482,ext_4d96905b,0,68,97,8
60482,ext_4ec2a0c2,0,68,97,8
60482,ext_5048add7,0,69,97,7
60482,ext_5191ad80,0,68,97,8
60482,ext_525b633e,0,68,97,8
60482,ext_536cd3ef,0,62,97,12
60482,ext_539ddd6c,0,69,97,7
60482,ext_53e8cec3,0,80,97,4
60482,ext_5501a21c,0,69,97,7
60482,ext_55656cd1,0,68,97,8
60482,ext_55f5cc5a,0,83,97,3
60482,ext_5670cae8,0,61,97,17
60482,ext_587f8c13,0,62,97,12
60482,ext_58a54940,0,61,97,17
60482,ext_58ff9bb2,0,69,97,7
60482,ext_5c282e80,0,61,97,14
60482,ext_5dabc8a9,0,68,97,8
60482,ext_5e8b4223,0,61,97,14
60482,ext_5e9e778f,0,68,97,8
60482,ext_5fcd6790,0,83,97,3
60482,ext_63f9e5f9,0,68,97,8
60482,ext_65fbac9a,0,61,97,16
60482,ext_68628d87,0,69,97,7
60482,ext_6b7f2bfe,0,61,97,14
60482,ext_6d7e08c0,0,61,97,17
60482,ext_7134bc06,0,69,97,7
60482,ext_724369d2,0,62,97,12
60482,ext_74ace8e8,0,68,97,8
60482,ext_74eabd2e,0,61,97,14
60482,ext_75a7568f,0,83,97,3
60482,ext_77308c0c,0,68,97,8
60482,ext_78877505,0,61,97,14
60482,ext_79f07694,0,69,97,7
60482,ext_7cb924b1,0,69,97,7
60482,ext_7e1fd5a6,0,69,97,7
60482,ext_819767d8,0,61,97,15
60482,ext_836cfc46,0,61,97,17
60482,ext_83922046,0,68,97,8
60482,ext_867b7132,0,61,97,15
60482,ext_86b16b5c,0,61,97,14
60482,ext_86dbff76,0,68,97,8
60482,ext_871353d5,0,68,97,8
60482,ext_87408170,0,61,97,17
60482,ext_87951a22,0,69,97,7
60482,ext_87cf1b7d,0,69,97,7
60482,ext_8aff082c,0,69,97,7
60482,ext_8b4fdebc,0,68,97,8
60482,ext_8c4c3d70,0,69,97,7
60482,ext_8d6b4d94,0,69,97,7
60482,ext_8daf49a1,0,61,97,17
60482,ext_90bde8ca,0,62,97,12
60482,ext_912e0eba,0,61,97,16
60482,ext_91c0402f,0,68,97,8
60482,ext_91d67cd1,0,68,97,8
60482,ext_92c5f5da,0,68,83,6
60482,ext_97beedfd,0,69,97,7
60482,ext_98773428,0,68,74,4
60482,ext_98a64c25,0,69,97,7
60482,ext_999d654f,0,68,97,8
60482,ext_99c8a3fe,0,80,97,4
60482,ext_9aa50e97,0,80,97,4
60482,ext_9ac56d8c,0,68,97,8
60482,ext_9e3957f4,0,68,97,8
60482,ext_a028bfe4,0,68,97,8
60482,ext_a177ec1b,0,62,80,6
60482,ext_a1d5cf39,0,61,97,14
60482,ext_a3ed20c4,0,69,97,7
60482,ext_a3faa80d,0,68,97,8
60482,ext_a5094335,0,80,97,4
60482,ext_a7ac2c54,0,61,97,17
60482,ext_a815fca1,0,69,97,7
60482,ext_a93258dd,0,69,97,7
60482,ext_abdcb358,0,80,97,4
60482,ext_ac27ce22,0,69,70,2
60482,ext_ac66d178,0,69,97,7
60482,ext_acb24d27,0,69,97,7
60482,ext_af070caf,0,61,97,15
60482,ext_b0fba4c2,0,61,97,14
60482,ext_b23029a2,0,69,97,7
60482,ext_b26bce0f,0,69,97,7
60482,ext_b378a1d9,0,69,97,7
60482,ext_b3ffa14b,0,61,97,15
60482,ext_b7ef9503,0,69,97,7
60482,ext_b8f39dfb,0,69,97,7
60482,ext_b92e92c5,0,69,97,7
60482,ext_bc4e1891,0,68,97,8
60482,ext_bc61de2e,0,69,97,7
60482,ext_bc7921b8,0,62,97,12
60482,ext_bc8ef073,0,62,97,12
60482,ext_bee0c926,0,68,97,8
60482,ext_c0210e0b,0,69,97,7
60482,ext_c03c308c,0,69,97,7
60482,ext_c0fee3c4,0,97,97,1
60482,ext_c2432101,0,68,97,8
60482,ext_c2510c21,0,69,97,7
