egoid,alter_id,is_study_peer,study_week,stata_week,flow_in,flow_out,total_flow,is_saved_in_contacts
18344,97900,1,59,2743,5,6,11,0
18344,104438,0,59,2743,1,1,2,0
18344,111570,0,59,2743,1,1,2,0
18344,136263,0,59,2743,0,2,2,0
18344,137917,0,59,2743,3,2,5,0
18344,154255,0,59,2743,5,4,9,0
18344,162580,0,59,2743,5,4,9,0
18344,165598,0,59,2743,9,7,16,0
18344,165689,0,59,2743,2,2,4,0
18344,167023,0,59,2743,6,5,11,0
18344,174496,0,59,2743,1,0,1,0
18344,186948,0,59,2743,4,3,7,0
18344,193668,0,59,2743,4,3,7,0
18344,223719,0,59,2743,3,2,5,0
18344,461112,0,59,2743,5,3,8,0
18344,465641,0,59,2743,13,11,24,0
18344,515980,0,59,2743,1,0,1,0
18344,717750,0,59,2743,19,12,31,0
18344,791491,0,59,2743,1,1,2,0
18344,832721,0,59,2743,1,0,1,0
18344,895103,0,59,2743,8,5,13,0
18394,25323,1,59,2743,8,10,18,1
18394,51470,1,59,2743,5,6,11,1
18394,102111,0,59,2743,0,1,1,0
18394,115553,0,59,2743,22,16,38,0
18394,116897,0,59,2743,1,3,4,0
18394,124853,0,59,2743,28,26,54,0
18394,129725,0,59,2743,7,9,16,0
18394,130264,0,59,2743,8,8,16,0
18394,131969,0,59,2743,13,12,25,0
18394,132935,0,59,2743,4,2,6,0
18394,139204,0,59,2743,6,6,12,0
18394,145788,0,59,2743,9,7,16,0
18394,149557,0,59,2743,1,1,2,0
18394,151269,0,59,2743,0,1,1,0
18394,156245,0,59,2743,16,14,30,0
18394,162848,0,59,2743,2,1,3,0
18394,173994,0,59,2743,4,1,5,0
18394,178414,0,59,2743,12,10,22,0
18394,179601,0,59,2743,1,1,2,0
18394,185396,0,59,2743,311,272,583,0
18394,186106,0,59,2743,1,1,2,0
18394,254746,0,59,2743,15,15,30,0
18394,296898,0,59,2743,0,1,1,0
18394,324406,0,59,2743,2,3,5,0
18394,384568,0,59,2743,265,34,299,0
18394,399799,0,59,2743,9,8,17,0
18394,405023,0,59,2743,5,4,9,0
18394,500328,0,59,2743,20,6,26,0
18394,543890,0,59,2743,0,1,1,0
18394,547035,0,59,2743,7,7,14,0
18394,603741,0,59,2743,5,4,9,0
18394,801260,0,59,2743,23,2,25,0
18394,822321,0,59,2743,6,5,11,0
18394,842228,0,59,2743,1,1,2,0
18420,410,0,59,2743,0,2,2,0
18420,1232,0,59,2743,3,0,3,0
18420,26999,1,59,2743,0,1,1,1
18420,111513,0,59,2743,1,0,1,0
18420,116408,0,59,2743,1,0,1,0
18420,136263,0,59,2743,0,1,1,0
18420,151014,0,59,2743,2,3,5,0
18420,170352,0,59,2743,1,0,1,0
18420,174496,0,59,2743,4,4,8,0
18420,178820,0,59,2743,9,7,16,0
18420,313911,0,59,2743,0,1,1,0
18420,319059,0,59,2743,0,1,1,0
18420,322358,0,59,2743,0,1,1,0
18420,693977,0,59,2743,1,0,1,0
18420,802605,0,59,2743,0,1,1,0
19066,71700,1,59,2743,5,5,10,1
19066,104188,0,59,2743,10,10,20,0
19066,106114,0,59,2743,2,4,6,0
19066,121233,0,59,2743,1,2,3,0
19066,122772,0,59,2743,11,9,20,0
19066,128299,0,59,2743,2,3,5,0
19066,137828,0,59,2743,4,4,8,0
19066,140184,0,59,2743,8,15,23,0
19066,144943,0,59,2743,3,3,6,0
19066,146057,0,59,2743,0,2,2,0
19066,188258,0,59,2743,29,25,54,0
19066,199722,0,59,2743,4,1,5,0
19066,289446,0,59,2743,1,0,1,0
19066,596630,0,59,2743,0,1,1,0
19066,761557,0,59,2743,0,1,1,0
19844,45945,1,59,2743,0,2,2,1
19844,46584,1,59,2743,33,19,52,1
19844,46771,1,59,2743,0,1,1,1
19844,71782,1,59,2743,7,4,11,1
19844,77824,1,59,2743,4,3,7,1
19844,100783,0,59,2743,2,3,5,0
19844,110428,0,59,2743,5,6,11,0
19844,120903,0,59,2743,1,0,1,0
19844,128114,0,59,2743,3,4,7,0
19844,133623,0,59,2743,4,3,7,0
19844,155365,0,59,2743,6,6,12,0
19844,156624,0,59,2743,15,13,28,0
19844,167950,0,59,2743,16,11,27,0
19844,181319,0,59,2743,6,3,9,0
19844,193655,0,59,2743,9,9,18,0
19844,193718,0,59,2743,4,3,7,0
19844,248271,0,59,2743,3,3,6,0
19844,341701,0,59,2743,1,2,3,0
19844,439187,0,59,2743,1,1,2,0
19844,654864,0,59,2743,1,0,1,0
19844,668995,0,59,2743,3,1,4,0
19844,697681,0,59,2743,1,1,2,0
19844,838215,0,59,2743,0,2,2,0
19844,889405,0,59,2743,2,2,4,0
20905,312,0,59,2743,0,1,1,0
20905,78911,1,59,2743,0,1,1,0
20905,95135,0,59,2743,9,11,20,0
20905,103496,0,59,2743,4,4,8,0
20905,115096,0,59,2743,3,3,6,0
20905,124884,0,59,2743,11,9,20,0
20905,129877,0,59,2743,3,2,5,0
20905,151014,0,59,2743,7,5,12,0
20905,168222,0,59,2743,3,4,7,0
20905,190730,0,59,2743,20,17,37,0
20905,197328,0,59,2743,1,0,1,0
20905,197956,0,59,2743,9,10,19,0
20905,273410,0,59,2743,0,1,1,0
20905,274271,0,59,2743,3,3,6,0
20905,522749,0,59,2743,0,2,2,0
20905,524020,0,59,2743,0,1,1,0
20905,524707,0,59,2743,0,1,1,0
20905,548860,0,59,2743,2,3,5,0
20905,644028,0,59,2743,5,5,10,0
20905,842832,0,59,2743,0,2,2,0
20905,846159,0,59,2743,4,7,11,0
20905,878951,0,59,2743,0,1,1,0
21350,101819,0,59,2743,12,30,42,0
21350,104914,0,59,2743,13,14,27,0
21350,108837,0,59,2743,3,10,13,0
21350,111339,0,59,2743,1,0,1,0
21350,114668,0,59,2743,143,189,332,0
21350,127155,0,59,2743,6,8,14,0
21350,127762,0,59,2743,5,5,10,0
21350,135870,0,59,2743,2,2,4,0
21350,137431,0,59,2743,1,2,3,0
21350,144832,0,59,2743,6,5,11,0
21350,145061,0,59,2743,0,1,1,0
21350,190586,0,59,2743,7,7,14,0
21350,191707,0,59,2743,1,2,3,0
21350,192181,0,59,2743,1,1,2,0
21350,289598,0,59,2743,0,1,1,0
21350,315776,0,59,2743,19,22,41,0
21350,387035,0,59,2743,0,1,1,0
21350,398367,0,59,2743,3,4,7,0
21350,409746,0,59,2743,15,14,29,0
21350,686714,0,59,2743,15,14,29,0
21350,756023,0,59,2743,9,9,18,0
21350,791069,0,59,2743,0,1,1,0
21350,815346,0,59,2743,14,13,27,0
21350,859062,0,59,2743,6,8,14,0
22617,33094,1,59,2743,1,4,5,0
22617,108576,0,59,2743,7,14,21,0
22617,109041,0,59,2743,8,10,18,0
22617,127422,0,59,2743,3,5,8,0
22617,133935,0,59,2743,8,16,24,0
22617,135622,0,59,2743,1,4,5,0
22617,144616,0,59,2743,39,46,85,0
22617,147997,0,59,2743,2,2,4,0
22617,150203,0,59,2743,37,35,72,0
22617,169389,0,59,2743,8,12,20,0
22617,179354,0,59,2743,18,19,37,0
22617,186523,0,59,2743,13,14,27,0
22617,188437,0,59,2743,1,1,2,0
22617,303472,0,59,2743,2,2,4,0
22617,397284,0,59,2743,7,9,16,0
22617,411371,0,59,2743,1,0,1,0
22617,415773,0,59,2743,4,5,9,0
22617,450012,0,59,2743,3,4,7,0
22617,515105,0,59,2743,4,4,8,0
22617,563747,0,59,2743,5,9,14,0
22617,715945,0,59,2743,1,1,2,0
22617,811124,0,59,2743,0,1,1,0
22617,821463,0,59,2743,1,2,3,0
22617,834493,0,59,2743,2,0,2,0
22745,13882,1,59,2743,2,1,3,1
22745,45000,1,59,2743,19,21,40,1
22745,101523,0,59,2743,2,3,5,0
22745,101895,0,59,2743,1,0,1,0
22745,105878,0,59,2743,5,3,8,0
22745,144402,0,59,2743,71,53,124,0
22745,159642,0,59,2743,3,4,7,0
22745,174077,0,59,2743,5,5,10,0
22745,176783,0,59,2743,16,15,31,0
22745,181751,0,59,2743,0,1,1,0
22745,189618,0,59,2743,2,1,3,0
22745,189882,0,59,2743,12,10,22,0
22745,192322,0,59,2743,8,7,15,0
22745,192379,0,59,2743,1,1,2,0
22745,397985,0,59,2743,12,12,24,0
22745,441675,0,59,2743,6,5,11,0
22745,705026,0,59,2743,0,1,1,0
22745,874596,0,59,2743,5,3,8,0
22931,208,0,59,2743,1,0,1,0
22931,209,0,59,2743,1,0,1,0
22931,1927,0,59,2743,6,0,6,0
22931,30076,1,59,2743,6,6,12,1
22931,60830,1,59,2743,5,3,8,1
22931,118427,0,59,2743,2,4,6,0
22931,146522,0,59,2743,4,1,5,0
22931,151280,0,59,2743,9,12,21,0
22931,167900,0,59,2743,53,56,109,0
22931,175266,0,59,2743,7,9,16,0
22931,507710,0,59,2743,1,1,2,0
22931,571653,0,59,2743,1,2,3,0
22931,635519,0,59,2743,3,0,3,0
22931,847335,0,59,2743,6,6,12,0
23040,103945,0,59,2743,8,7,15,0
23040,121277,0,59,2743,2,3,5,0
23040,125410,0,59,2743,18,15,33,0
23040,132956,0,59,2743,9,8,17,0
23040,148089,0,59,2743,5,4,9,0
23040,155246,0,59,2743,4,3,7,0
23040,157675,0,59,2743,2,3,5,0
23040,158078,0,59,2743,74,72,146,0
23040,167246,0,59,2743,23,30,53,0
23040,172300,0,59,2743,10,13,23,0
23040,196673,0,59,2743,1,3,4,0
23040,711961,0,59,2743,5,4,9,0
23040,840914,0,59,2743,1,0,1,0
23144,32174,1,59,2743,4,5,9,1
23144,57637,1,59,2743,28,29,57,1
23144,108195,0,59,2743,19,15,34,0
23144,111444,0,59,2743,6,3,9,0
23144,119364,0,59,2743,4,4,8,0
23144,128748,0,59,2743,17,17,34,0
23144,129237,0,59,2743,13,11,24,0
23144,147997,0,59,2743,1,0,1,0
23144,155648,0,59,2743,1,0,1,0
23144,155989,0,59,2743,7,3,10,0
23144,157549,0,59,2743,29,17,46,0
23144,158539,0,59,2743,10,12,22,0
23144,164027,0,59,2743,622,595,1217,0
23144,168657,0,59,2743,8,8,16,0
23144,174429,0,59,2743,0,7,7,0
23144,179661,0,59,2743,2,2,4,0
23144,195086,0,59,2743,0,1,1,0
23144,240574,0,59,2743,11,10,21,0
23144,347539,0,59,2743,2,1,3,0
23144,378499,0,59,2743,3,4,7,0
23144,691924,0,59,2743,4,4,8,0
23642,88133,1,59,2743,5,3,8,1
23642,91064,0,59,2743,4,6,10,0
23642,98326,0,59,2743,34,43,77,0
23642,104124,0,59,2743,2,3,5,0
23642,112122,0,59,2743,8,11,19,0
23642,129482,0,59,2743,20,21,41,0
23642,147997,0,59,2743,46,40,86,0
23642,158169,0,59,2743,0,1,1,0
23642,163882,0,59,2743,0,1,1,0
23642,164060,0,59,2743,2,2,4,0
23642,791350,0,59,2743,1,1,2,0
24543,103000,0,59,2743,9,7,16,0
24543,105361,0,59,2743,1,2,3,0
24543,113343,0,59,2743,2,1,3,0
24543,142290,0,59,2743,1,3,4,0
24543,147600,0,59,2743,5,2,7,0
24543,151844,0,59,2743,12,11,23,0
24543,185539,0,59,2743,16,19,35,0
24543,192430,0,59,2743,12,14,26,0
24543,199306,0,59,2743,2,2,4,0
24543,200410,0,59,2743,0,1,1,0
24543,263574,0,59,2743,0,1,1,0
24543,405931,0,59,2743,2,3,5,0
24543,620467,0,59,2743,0,1,1,0
24543,783274,0,59,2743,5,3,8,0
24543,845019,0,59,2743,0,1,1,0
24543,861170,0,59,2743,0,1,1,0
24760,61280,1,59,2743,1,0,1,1
24760,101195,0,59,2743,216,270,486,0
24760,123026,0,59,2743,2,2,4,0
24760,129935,0,59,2743,0,2,2,0
24760,131622,0,59,2743,9,8,17,0
24760,157480,0,59,2743,3,3,6,0
24760,157549,0,59,2743,7,8,15,0
24760,163359,0,59,2743,6,8,14,0
24760,167429,0,59,2743,2,1,3,0
24760,171289,0,59,2743,30,33,63,0
24760,175117,0,59,2743,6,7,13,0
24760,181467,0,59,2743,3,2,5,0
24760,191238,0,59,2743,2,2,4,0
24760,193698,0,59,2743,5,8,13,0
24760,199407,0,59,2743,1,2,3,0
24760,213496,0,59,2743,1,1,2,0
24760,214848,0,59,2743,0,2,2,0
24760,409605,0,59,2743,0,1,1,0
24760,836013,0,59,2743,1,2,3,0
24760,837877,0,59,2743,3,1,4,0
24760,862368,0,59,2743,0,1,1,0
24760,876597,0,59,2743,0,1,1,0
24760,886542,0,59,2743,4,5,9,0
24760,893131,0,59,2743,1,0,1,0
24760,895397,0,59,2743,1,0,1,0
24853,1927,0,59,2743,11,0,11,0
24853,33094,1,59,2743,2,5,7,0
24853,44167,1,59,2743,1,0,1,1
24853,99893,0,59,2743,1,4,5,0
24853,105636,0,59,2743,12,9,21,0
24853,108022,0,59,2743,7,2,9,0
24853,109716,0,59,2743,9,10,19,0
24853,129140,0,59,2743,2,3,5,0
24853,129455,0,59,2743,23,29,52,0
24853,132864,0,59,2743,9,8,17,0
24853,133919,0,59,2743,3,1,4,0
24853,139898,0,59,2743,7,7,14,0
24853,144943,0,59,2743,11,7,18,0
24853,148755,0,59,2743,3,4,7,0
24853,163334,0,59,2743,1,1,2,0
24853,164493,0,59,2743,1,0,1,0
24853,166031,0,59,2743,4,4,8,0
24853,168741,0,59,2743,5,11,16,0
24853,168877,0,59,2743,2,3,5,0
24853,170580,0,59,2743,4,2,6,0
24853,177440,0,59,2743,1,2,3,0
24853,277679,0,59,2743,2,2,4,0
24853,290729,0,59,2743,0,3,3,0
24853,298174,0,59,2743,5,6,11,0
24853,388645,0,59,2743,2,1,3,0
24853,578755,0,59,2743,0,3,3,0
24853,646718,0,59,2743,2,1,3,0
24853,697229,0,59,2743,45,11,56,0
25171,120126,0,59,2743,0,3,3,0
25171,121694,0,59,2743,29,32,61,0
25171,140887,0,59,2743,10,10,20,0
25171,151248,0,59,2743,7,7,14,0
25171,153514,0,59,2743,15,18,33,0
25171,153873,0,59,2743,0,2,2,0
25171,154859,0,59,2743,3,2,5,0
25171,156610,0,59,2743,0,1,1,0
25171,164644,0,59,2743,60,58,118,0
25171,172505,0,59,2743,1,1,2,0
25171,176924,0,59,2743,5,4,9,0
25171,185796,0,59,2743,0,3,3,0
25171,189546,0,59,2743,2,3,5,0
25171,193524,0,59,2743,16,17,33,0
25171,197056,0,59,2743,1,1,2,0
25171,237214,0,59,2743,2,2,4,0
25171,283749,0,59,2743,3,3,6,0
25171,336704,0,59,2743,7,7,14,0
25171,374242,0,59,2743,0,1,1,0
25171,408378,0,59,2743,11,8,19,0
25171,428532,0,59,2743,4,4,8,0
25171,445971,0,59,2743,4,2,6,0
25171,456658,0,59,2743,1,0,1,0
25171,478785,0,59,2743,9,10,19,0
25171,519010,0,59,2743,0,1,1,0
25171,530982,0,59,2743,2,1,3,0
25171,555414,0,59,2743,1,0,1,0
25171,588018,0,59,2743,9,6,15,0
25171,697681,0,59,2743,4,6,10,0
25171,700449,0,59,2743,2,4,6,0
25171,785288,0,59,2743,5,6,11,0
25171,846484,0,59,2743,4,6,10,0
25171,851176,0,59,2743,2,4,6,0
25171,880518,0,59,2743,0,1,1,0
25323,18394,1,59,2743,10,11,21,0
25323,51470,1,59,2743,17,16,33,1
25323,103940,0,59,2743,17,14,31,0
25323,109830,0,59,2743,2,5,7,0
25323,116897,0,59,2743,4,3,7,0
25323,120580,0,59,2743,2,2,4,0
25323,131969,0,59,2743,2,4,6,0
25323,142492,0,59,2743,2,2,4,0
25323,151269,0,59,2743,8,7,15,0
25323,156688,0,59,2743,2,1,3,0
25323,159259,0,59,2743,3,4,7,0
25323,173994,0,59,2743,25,22,47,0
25323,178414,0,59,2743,3,2,5,0
25323,179601,0,59,2743,1,0,1,0
25323,185396,0,59,2743,2,3,5,0
25323,199209,0,59,2743,3,3,6,0
25323,232716,0,59,2743,0,3,3,0
25323,248288,0,59,2743,269,31,300,0
25323,568007,0,59,2743,34,8,42,0
25323,646066,0,59,2743,16,9,25,0
25323,822796,0,59,2743,0,1,1,0
25323,826488,0,59,2743,2,0,2,0
25323,847627,0,59,2743,6,8,14,0
25544,1331,0,59,2743,2,0,2,0
25544,15776,1,59,2743,2,2,4,0
25544,48429,1,59,2743,7,7,14,1
25544,51597,1,59,2743,4,4,8,1
25544,111541,0,59,2743,1,2,3,0
25544,111889,0,59,2743,0,2,2,0
25544,112875,0,59,2743,14,22,36,0
25544,113584,0,59,2743,16,17,33,0
25544,115993,0,59,2743,0,1,1,0
25544,116640,0,59,2743,4,4,8,0
25544,116988,0,59,2743,5,7,12,0
25544,117089,0,59,2743,2,3,5,0
25544,125241,0,59,2743,1,2,3,0
25544,129896,0,59,2743,2,2,4,0
25544,132811,0,59,2743,8,10,18,0
25544,144929,0,59,2743,8,15,23,0
25544,149935,0,59,2743,2,1,3,0
25544,152047,0,59,2743,7,5,12,0
25544,153160,0,59,2743,2,3,5,0
25544,159740,0,59,2743,1,3,4,0
25544,161824,0,59,2743,2,2,4,0
25544,168306,0,59,2743,2,1,3,0
25544,173765,0,59,2743,1,2,3,0
25544,174268,0,59,2743,1,1,2,0
25544,186495,0,59,2743,0,1,1,0
25544,191796,0,59,2743,12,13,25,0
25544,192041,0,59,2743,1,0,1,0
25544,193668,0,59,2743,8,5,13,0
25544,193799,0,59,2743,1,1,2,0
25544,195922,0,59,2743,6,7,13,0
25544,198981,0,59,2743,1,1,2,0
25544,212171,0,59,2743,20,19,39,0
25544,228981,0,59,2743,5,5,10,0
25544,237780,0,59,2743,2,3,5,0
25544,282893,0,59,2743,1,0,1,0
25544,345724,0,59,2743,10,7,17,0
25544,550265,0,59,2743,0,1,1,0
25544,622978,0,59,2743,1,1,2,0
25544,656412,0,59,2743,3,2,5,0
25544,698822,0,59,2743,2,0,2,0
25544,733938,0,59,2743,2,2,4,0
25544,857931,0,59,2743,0,1,1,0
25544,868835,0,59,2743,0,1,1,0
25947,39122,1,59,2743,1,0,1,1
25947,46160,1,59,2743,5,4,9,1
25947,59367,1,59,2743,0,3,3,1
25947,103955,0,59,2743,5,6,11,0
25947,104124,0,59,2743,2,0,2,0
25947,112705,0,59,2743,1,0,1,0
25947,113343,0,59,2743,1,0,1,0
25947,119459,0,59,2743,37,30,67,0
25947,124983,0,59,2743,5,4,9,0
25947,135945,0,59,2743,17,13,30,0
25947,145324,0,59,2743,1,0,1,0
25947,166358,0,59,2743,22,15,37,0
25947,166912,0,59,2743,6,3,9,0
25947,173574,0,59,2743,2,4,6,0
25947,186641,0,59,2743,5,3,8,0
25947,194649,0,59,2743,1,0,1,0
25947,194701,0,59,2743,15,11,26,0
25947,196768,0,59,2743,2,2,4,0
25947,198435,0,59,2743,0,1,1,0
25947,239650,0,59,2743,6,5,11,0
25947,304320,0,59,2743,4,0,4,0
25947,334197,0,59,2743,1,0,1,0
25947,808922,0,59,2743,1,2,3,0
25947,845019,0,59,2743,0,1,1,0
26127,419,0,59,2743,2,0,2,0
26127,48429,1,59,2743,12,14,26,1
26127,105236,0,59,2743,1,0,1,0
26127,138722,0,59,2743,1,2,3,0
26127,147188,0,59,2743,3,4,7,0
26127,149736,0,59,2743,2,5,7,0
26127,177258,0,59,2743,5,4,9,0
26127,196141,0,59,2743,27,24,51,0
26127,199658,0,59,2743,11,13,24,0
26127,336541,0,59,2743,4,2,6,0
26127,581631,0,59,2743,0,1,1,0
26127,641432,0,59,2743,1,0,1,0
26127,676887,0,59,2743,1,0,1,0
26127,700205,0,59,2743,0,1,1,0
26127,726503,0,59,2743,0,1,1,0
26127,795777,0,59,2743,14,0,14,0
26127,817484,0,59,2743,5,3,8,0
26127,889222,0,59,2743,1,2,3,0
26127,898376,0,59,2743,0,1,1,0
26425,1331,0,59,2743,2,0,2,0
26425,105890,0,59,2743,8,3,11,0
26425,116904,0,59,2743,1,2,3,0
26425,118659,0,59,2743,12,12,24,0
26425,139711,0,59,2743,1,3,4,0
26425,146967,0,59,2743,3,2,5,0
26425,165287,0,59,2743,2,3,5,0
26425,508956,0,59,2743,2,2,4,0
26425,597848,0,59,2743,1,1,2,0
26425,858067,0,59,2743,0,1,1,0
26999,209,0,59,2743,3,0,3,0
26999,241,0,59,2743,1,0,1,0
26999,18420,1,59,2743,1,0,1,1
26999,36143,1,59,2743,2,2,4,1
26999,94795,0,59,2743,258,273,531,0
26999,171719,0,59,2743,14,17,31,0
26999,192073,0,59,2743,0,1,1,0
26999,539331,0,59,2743,8,10,18,0
26999,570553,0,59,2743,1,3,4,0
26999,679397,0,59,2743,8,13,21,0
28831,67947,1,59,2743,14,11,25,1
28831,109936,0,59,2743,15,18,33,0
28831,120410,0,59,2743,3,5,8,0
28831,131408,0,59,2743,3,5,8,0
28831,143098,0,59,2743,4,6,10,0
28831,153596,0,59,2743,1,1,2,0
28831,163303,0,59,2743,1,1,2,0
28831,164942,0,59,2743,3,3,6,0
28831,170993,0,59,2743,161,188,349,0
28831,188930,0,59,2743,0,3,3,0
29914,312,0,59,2743,0,2,2,0
29914,15071,1,59,2743,3,5,8,1
29914,46771,1,59,2743,11,11,22,1
29914,105894,0,59,2743,1,0,1,0
29914,119777,0,59,2743,2,2,4,0
29914,171373,0,59,2743,5,2,7,0
29914,181168,0,59,2743,0,1,1,0
29914,181508,0,59,2743,1,3,4,0
29914,189123,0,59,2743,141,121,262,0
29914,227076,0,59,2743,3,0,3,0
29914,259445,0,59,2743,6,9,15,0
29914,365527,0,59,2743,0,1,1,0
29914,502797,0,59,2743,1,0,1,0
30076,22931,1,59,2743,6,6,12,1
30076,101119,0,59,2743,3,4,7,0
30076,108587,0,59,2743,28,29,57,0
30076,112467,0,59,2743,1,1,2,0
30076,112918,0,59,2743,2,3,5,0
30076,133195,0,59,2743,7,9,16,0
30076,139603,0,59,2743,1,2,3,0
30076,141107,0,59,2743,12,11,23,0
30076,141440,0,59,2743,10,9,19,0
30076,151910,0,59,2743,2,1,3,0
30076,167900,0,59,2743,12,12,24,0
30076,172256,0,59,2743,18,19,37,0
30076,190825,0,59,2743,0,1,1,0
30076,194099,0,59,2743,10,8,18,0
30076,227076,0,59,2743,3,0,3,0
30076,231920,0,59,2743,5,4,9,0
30076,236740,0,59,2743,0,1,1,0
30076,529051,0,59,2743,0,1,1,0
30076,551438,0,59,2743,2,3,5,0
30076,719555,0,59,2743,8,9,17,0
30076,720920,0,59,2743,11,10,21,0
30076,870881,0,59,2743,1,0,1,0
30952,427,0,59,2743,1,2,3,0
30952,38893,1,59,2743,4,5,9,1
30952,95135,0,59,2743,4,7,11,0
30952,104188,0,59,2743,2,2,4,0
30952,125076,0,59,2743,69,52,121,0
30952,137917,0,59,2743,8,7,15,0
30952,155994,0,59,2743,6,5,11,0
30952,167133,0,59,2743,17,21,38,0
30952,168306,0,59,2743,7,8,15,0
30952,188207,0,59,2743,2,2,4,0
30952,190730,0,59,2743,0,1,1,0
30952,191096,0,59,2743,15,9,24,0
30952,193668,0,59,2743,200,200,400,0
30952,243022,0,59,2743,1,0,1,0
30952,253814,0,59,2743,1,1,2,0
30952,453444,0,59,2743,4,1,5,0
30952,481041,0,59,2743,25,24,49,0
30952,540142,0,59,2743,1,1,2,0
30952,564441,0,59,2743,1,1,2,0
30952,616247,0,59,2743,1,4,5,0
30952,625048,0,59,2743,1,1,2,0
31372,312,0,59,2743,0,1,1,0
31372,67947,1,59,2743,1,3,4,0
31372,103532,0,59,2743,114,125,239,0
31372,107177,0,59,2743,0,1,1,0
31372,125163,0,59,2743,16,12,28,0
31372,125402,0,59,2743,3,0,3,0
31372,141343,0,59,2743,33,26,59,0
31372,141743,0,59,2743,5,7,12,0
31372,163511,0,59,2743,1,0,1,0
31372,166031,0,59,2743,11,11,22,0
31372,178133,0,59,2743,6,3,9,0
31372,183097,0,59,2743,19,15,34,0
31372,464057,0,59,2743,3,3,6,0
31372,636840,0,59,2743,93,66,159,0
31372,886220,0,59,2743,1,0,1,0
32100,102179,0,59,2743,1,3,4,0
32100,108097,0,59,2743,0,1,1,0
32100,189413,0,59,2743,0,2,2,0
32100,199469,0,59,2743,0,1,1,0
32100,608866,0,59,2743,1,0,1,0
32174,23144,1,59,2743,5,3,8,1
32174,109477,0,59,2743,23,20,43,0
32174,138488,0,59,2743,22,10,32,0
32174,153596,0,59,2743,3,4,7,0
32174,166263,0,59,2743,1,0,1,0
32174,171314,0,59,2743,71,77,148,0
32174,191823,0,59,2743,2,7,9,0
32174,192643,0,59,2743,4,6,10,0
32174,197671,0,59,2743,3,7,10,0
32174,199641,0,59,2743,3,5,8,0
32174,299430,0,59,2743,0,1,1,0
32174,471112,0,59,2743,0,3,3,0
32174,541365,0,59,2743,4,5,9,0
32174,639623,0,59,2743,7,7,14,0
32174,773575,0,59,2743,0,1,1,0
32174,845019,0,59,2743,0,1,1,0
32899,114976,0,59,2743,9,8,17,0
32899,198205,0,59,2743,1,1,2,0
32899,409670,0,59,2743,0,6,6,0
32899,597848,0,59,2743,1,1,2,0
32899,606750,0,59,2743,0,1,1,0
32899,810671,0,59,2743,0,1,1,0
32899,886217,0,59,2743,14,11,25,0
34250,133438,0,59,2743,0,1,1,0
34250,148033,0,59,2743,1,1,2,0
34250,151290,0,59,2743,10,9,19,0
34250,154255,0,59,2743,0,1,1,0
34250,160823,0,59,2743,1,1,2,0
34250,181774,0,59,2743,4,2,6,0
34250,190173,0,59,2743,6,14,20,0
34250,192998,0,59,2743,1,0,1,0
34250,196768,0,59,2743,2,1,3,0
34250,449870,0,59,2743,5,6,11,0
34250,499617,0,59,2743,3,3,6,0
34250,663054,0,59,2743,0,5,5,0
34250,706141,0,59,2743,0,2,2,0
34250,808922,0,59,2743,1,1,2,0
34250,845019,0,59,2743,0,1,1,0
34250,879762,0,59,2743,1,1,2,0
34250,885938,0,59,2743,5,5,10,0
34853,209,0,59,2743,0,2,2,0
34853,1579,0,59,2743,4,0,4,0
34853,100419,0,59,2743,32,41,73,0
34853,100454,0,59,2743,8,13,21,0
34853,102775,0,59,2743,26,27,53,0
34853,107583,0,59,2743,41,41,82,0
34853,112918,0,59,2743,6,7,13,0
34853,119545,0,59,2743,27,32,59,0
34853,119943,0,59,2743,0,3,3,0
34853,129234,0,59,2743,16,29,45,0
34853,136123,0,59,2743,1,1,2,0
34853,141112,0,59,2743,1,1,2,0
34853,149175,0,59,2743,0,1,1,0
34853,158324,0,59,2743,0,3,3,0
34853,166673,0,59,2743,6,11,17,0
34853,167588,0,59,2743,242,288,530,0
34853,177071,0,59,2743,5,5,10,0
34853,177684,0,59,2743,18,26,44,0
34853,181440,0,59,2743,6,12,18,0
34853,182121,0,59,2743,0,3,3,0
34853,189800,0,59,2743,0,2,2,0
34853,190019,0,59,2743,2,3,5,0
34853,192467,0,59,2743,9,8,17,0
34853,270243,0,59,2743,0,1,1,0
34853,330445,0,59,2743,2,0,2,0
34853,352525,0,59,2743,6,7,13,0
34853,435011,0,59,2743,0,1,1,0
34853,442886,0,59,2743,1,4,5,0
34853,486282,0,59,2743,1,2,3,0
34853,486380,0,59,2743,2,3,5,0
34853,535691,0,59,2743,0,3,3,0
34853,639393,0,59,2743,0,1,1,0
34853,647750,0,59,2743,2,1,3,0
34853,652168,0,59,2743,4,8,12,0
34853,668883,0,59,2743,0,3,3,0
34853,673746,0,59,2743,11,7,18,0
34853,693606,0,59,2743,12,13,25,0
34853,736082,0,59,2743,0,2,2,0
34853,781473,0,59,2743,2,4,6,0
34853,793869,0,59,2743,0,3,3,0
34853,891429,0,59,2743,2,1,3,0
34853,892629,0,59,2743,0,2,2,0
35227,209,0,59,2743,1,0,1,0
35227,40997,1,59,2743,1,1,2,1
35227,68494,1,59,2743,62,77,139,1
35227,102236,0,59,2743,2,1,3,0
35227,109560,0,59,2743,2,11,13,0
35227,123026,0,59,2743,14,13,27,0
35227,137116,0,59,2743,5,4,9,0
35227,143585,0,59,2743,3,3,6,0
