ego1,ego2,total_duration_sec,contact_count,mean_RSSI,max_RSSI,week
49294,73175,303,1,-78.8,-78.8,17
49294,74916,1538,7,-82.69,-79.5,17
49294,75178,2633,4,-77.16,-71.0,17
49294,75261,714,10,-78.95,-72.0,17
49294,75468,2371,4,-79.55,-77.5,17
49294,76313,4049,8,-77.9,-64.0,17
49294,77291,124,1,-82.0,-82.0,17
49294,78638,15780,29,-79.85,-65.5,17
49294,78911,60,1,-85.0,-85.0,17
49294,78966,968,7,-82.63,-78.71,17
49294,83184,60,1,-79.0,-79.0,17
49294,83568,1504,14,-81.61,-73.0,17
49294,84215,60,1,-69.0,-69.0,17
49294,84472,1331,13,-81.0,-73.0,17
49294,84841,89,1,-85.5,-85.5,17
49294,86237,1552,6,-81.32,-75.5,17
49294,86352,739,1,-73.12,-73.12,17
49294,88133,63,1,-85.5,-85.5,17
49597,51552,455,4,-81.54,-76.0,17
49597,51675,60,1,-84.0,-84.0,17
49597,52067,120,2,-83.5,-81.0,17
49597,52441,60,1,-77.0,-77.0,17
49597,53275,203,1,-81.4,-81.4,17
49597,55464,3767,20,-79.19,-66.0,17
49597,55594,60,1,-89.0,-89.0,17
49597,57896,359,5,-83.6,-80.0,17
49597,58909,120,2,-86.0,-86.0,17
49597,60830,60,1,-80.0,-80.0,17
49597,62555,7209,11,-76.99,-72.0,17
49597,62560,325,2,-81.64,-77.29,17
49597,63188,1164,9,-77.56,-68.5,17
49597,63757,403,2,-84.58,-80.17,17
49597,66245,1425,11,-79.98,-75.5,17
49597,66991,60,1,-68.0,-68.0,17
49597,68633,60,1,-85.0,-85.0,17
49597,71627,668,6,-81.61,-77.5,17
49597,75261,377,3,-83.5,-82.0,17
49597,76313,737,8,-80.11,-66.0,17
49597,77291,928,3,-74.34,-73.9,17
49597,77824,229,3,-79.08,-77.0,17
49597,78966,146,2,-79.17,-79.0,17
49597,83568,334,5,-86.5,-84.0,17
49597,84472,76,1,-83.5,-83.5,17
49597,84841,120,2,-87.5,-87.0,17
49597,85596,511,3,-80.08,-76.0,17
49597,88133,2680,12,-79.01,-65.0,17
50181,50947,3901,14,-78.87,-70.25,17
50181,51552,914,7,-81.9,-75.8,17
50181,51597,459,2,-79.8,-76.86,17
50181,51675,60,1,-85.0,-85.0,17
50181,51722,60,1,-78.0,-78.0,17
50181,52067,2756,6,-79.92,-78.0,17
50181,52615,6010,10,-71.13,-55.0,17
50181,52635,3021,17,-74.13,-66.0,17
50181,52923,60,1,-80.0,-80.0,17
50181,53275,2887,3,-79.22,-75.66,17
50181,55464,551,7,-79.21,-54.0,17
50181,55594,1822,9,-81.63,-77.38,17
50181,57637,2046,7,-76.76,-71.5,17
50181,57896,874,4,-80.1,-76.0,17
50181,58909,5688,15,-80.48,-72.25,17
50181,59367,120,2,-79.0,-78.0,17
50181,60482,424,1,-84.83,-84.83,17
50181,61280,904,7,-81.96,-77.0,17
50181,62555,60,1,-83.0,-83.0,17
50181,62560,60,1,-78.0,-78.0,17
50181,63188,2509,9,-82.51,-77.0,17
50181,63757,1703,7,-77.87,-73.57,17
50181,63817,5768,13,-68.67,-61.0,17
50181,65102,60,1,-77.0,-77.0,17
50181,66245,967,7,-79.62,-73.67,17
50181,66404,8644,35,-76.59,-54.25,17
50181,66754,2305,9,-80.5,-72.0,17
50181,68494,229,2,-78.5,-78.0,17
50181,68533,2466,5,-80.7,-79.33,17
50181,68633,387,4,-79.21,-66.33,17
50181,69065,3707,17,-76.71,-61.0,17
50181,70889,9860,25,-76.84,-62.0,17
50181,71518,60,1,-65.0,-65.0,17
50181,71627,687,6,-81.42,-71.0,17
50181,71700,1255,9,-82.1,-77.5,17
50181,75178,1229,7,-76.74,-70.33,17
50181,75261,230,2,-77.67,-68.33,17
50181,75468,1255,7,-80.67,-70.5,17
50181,76313,6759,10,-76.23,-65.0,17
50181,77023,535,4,-80.83,-73.0,17
50181,77291,7574,22,-79.39,-71.0,17
50181,77824,2450,4,-77.17,-75.0,17
50181,78062,2601,10,-80.26,-74.67,17
50181,78638,3627,11,-80.73,-73.75,17
50181,78911,3121,7,-79.83,-77.35,17
50181,78966,1677,7,-77.38,-74.4,17
50181,80058,754,6,-79.27,-75.0,17
50181,80193,64,1,-68.5,-68.5,17
50181,82060,10560,25,-75.2,-59.12,17
50181,82282,3644,12,-79.83,-73.0,17
50181,83568,3289,15,-82.17,-75.0,17
50181,84215,60,1,-82.0,-82.0,17
50181,85596,1926,5,-79.18,-76.67,17
50181,85970,60,1,-84.0,-84.0,17
50181,86237,180,3,-81.67,-75.0,17
50181,86610,538,1,-83.67,-83.67,17
50181,88175,7388,18,-78.43,-65.38,17
50181,89827,2907,11,-80.67,-76.0,17
50709,51102,909,4,-82.33,-80.33,17
50709,51597,2188,7,-77.95,-73.0,17
50709,52067,60,1,-88.0,-88.0,17
50709,52615,736,7,-83.14,-79.0,17
50709,52635,476,2,-86.0,-85.0,17
50709,53275,60,1,-80.0,-80.0,17
50709,55594,60,1,-83.0,-83.0,17
50709,57637,203,3,-83.67,-82.0,17
50709,57896,803,3,-71.56,-70.0,17
50709,58909,214,1,-75.0,-75.0,17
50709,59367,282,3,-81.92,-80.0,17
50709,60830,2943,10,-82.92,-79.31,17
50709,61280,1197,7,-77.42,-74.0,17
50709,65102,4267,18,-77.93,-74.0,17
50709,66052,1407,8,-77.58,-69.17,17
50709,66245,60,1,-83.0,-83.0,17
50709,66991,274,2,-84.25,-83.5,17
50709,67947,234,1,-82.0,-82.0,17
50709,68494,120,2,-82.0,-79.0,17
50709,68533,60,1,-72.0,-72.0,17
50709,68633,60,1,-85.0,-85.0,17
50709,71518,8336,56,-76.57,-61.0,17
50709,71700,809,2,-82.5,-81.0,17
50709,74916,689,5,-84.7,-82.0,17
50709,75178,86,1,-74.0,-74.0,17
50709,75261,880,6,-78.28,-73.0,17
50709,77824,60,1,-78.0,-78.0,17
50709,78062,424,3,-84.36,-83.33,17
50709,78638,352,2,-85.17,-84.0,17
50709,78911,912,6,-80.14,-72.0,17
50709,78966,699,8,-79.93,-70.5,17
50709,80058,1575,10,-74.36,-64.5,17
50709,80193,120,2,-81.5,-81.0,17
50709,82060,302,2,-80.5,-78.0,17
50709,83568,1622,10,-82.29,-80.0,17
50709,84215,1267,10,-80.62,-70.0,17
50709,84472,307,2,-84.0,-81.0,17
50709,85596,60,1,-84.0,-84.0,17
50709,85970,1157,9,-70.85,-66.0,17
50709,86610,1316,8,-81.51,-74.0,17
50709,88133,4886,9,-74.64,-69.18,17
50709,89827,180,3,-85.33,-81.0,17
50869,50947,1273,7,-79.49,-75.33,17
50869,51552,1148,9,-81.38,-76.0,17
50869,51675,60,1,-82.0,-82.0,17
50869,51722,8037,2,-81.31,-80.85,17
50869,52615,60,1,-86.0,-86.0,17
50869,52635,180,3,-81.0,-80.0,17
50869,53884,60,1,-80.0,-80.0,17
50869,55594,637,6,-80.64,-75.0,17
50869,57637,3164,13,-75.26,-60.67,17
50869,59367,214,2,-74.5,-71.0,17
50869,60830,5304,9,-78.5,-73.9,17
50869,61280,574,5,-79.43,-72.5,17
50869,65102,625,6,-84.28,-82.0,17
50869,66052,120,2,-85.0,-84.0,17
50869,66754,65,1,-64.0,-64.0,17
50869,67947,181,3,-83.67,-82.0,17
50869,68533,5242,18,-78.88,-72.0,17
50869,68633,369,5,-83.47,-80.0,17
50869,71187,491,6,-80.92,-74.5,17
50869,71627,258,4,-80.12,-75.0,17
50869,74916,1704,9,-78.2,-72.0,17
50869,75261,6744,29,-81.2,-60.0,17
50869,75468,166,2,-82.5,-82.0,17
50869,77023,60,1,-88.0,-88.0,17
50869,77291,790,9,-75.58,-63.0,17
50869,78062,104,1,-82.0,-82.0,17
50869,78638,226,3,-84.17,-83.0,17
50869,78966,1994,9,-82.15,-75.0,17
50869,82060,780,5,-78.18,-76.0,17
50869,82282,60,1,-80.0,-80.0,17
50869,83568,120,2,-83.0,-79.0,17
50869,84472,349,4,-83.71,-78.0,17
50869,85596,2120,13,-78.95,-67.5,17
50869,85970,124,1,-82.0,-82.0,17
50869,86237,598,7,-85.64,-81.0,17
50869,86352,60,1,-83.0,-83.0,17
50869,86727,671,4,-78.6,-75.0,17
50869,88133,499,7,-76.19,-70.0,17
50869,88175,60,1,-82.0,-82.0,17
50947,51102,60,1,-79.0,-79.0,17
50947,51552,4341,19,-78.84,-66.0,17
50947,51597,240,4,-84.0,-80.0,17
50947,51675,296,3,-83.0,-80.0,17
50947,52067,60,1,-81.0,-81.0,17
50947,52385,383,4,-82.75,-75.5,17
50947,52615,3021,21,-77.97,-67.33,17
50947,52923,92985,236,-80.35,-68.0,17
50947,53884,722,7,-78.71,-74.0,17
50947,55464,1912,9,-80.98,-79.0,17
50947,55594,1830,10,-80.98,-69.0,17
50947,58909,1190,4,-79.5,-72.0,17
50947,59367,5652,13,-76.38,-66.0,17
50947,60830,2889,9,-79.48,-72.67,17
50947,61280,191,1,-85.5,-85.5,17
50947,62555,380,4,-81.75,-76.0,17
50947,63063,2120,7,-81.84,-70.8,17
50947,63188,3621,11,-75.68,-67.0,17
50947,63757,119548,264,-72.36,-59.5,17
50947,63817,1555,6,-81.3,-72.0,17
50947,64772,60,1,-84.0,-84.0,17
50947,65102,2063,15,-79.16,-61.0,17
50947,66052,60,1,-85.0,-85.0,17
50947,66245,529,6,-79.64,-77.0,17
50947,66404,60,1,-73.0,-73.0,17
50947,66754,180,3,-83.67,-81.0,17
50947,66991,501,1,-79.33,-79.33,17
50947,67947,1266,5,-71.46,-61.67,17
50947,68533,391,4,-79.19,-74.5,17
50947,68633,2483,17,-80.75,-70.0,17
50947,69669,76,1,-83.5,-83.5,17
50947,71518,120,2,-80.5,-80.0,17
50947,71627,357,4,-80.0,-76.0,17
50947,71700,532,5,-82.13,-81.0,17
50947,72700,120,2,-75.5,-67.0,17
50947,72746,171,2,-81.0,-81.0,17
50947,73303,733,5,-73.8,-62.0,17
50947,74916,3454,13,-80.22,-75.5,17
50947,75178,883,6,-84.21,-83.0,17
50947,75261,2440,10,-78.93,-71.5,17
50947,76313,2273,9,-78.62,-72.0,17
50947,77023,120,2,-82.0,-82.0,17
50947,77291,1236,10,-74.64,-58.75,17
50947,77824,120,2,-81.0,-76.0,17
50947,78062,60,1,-89.0,-89.0,17
50947,78638,1042,5,-81.47,-77.5,17
50947,78966,2046,9,-78.59,-73.45,17
50947,79877,120,2,-81.5,-81.0,17
50947,80193,180,3,-81.33,-78.0,17
50947,82060,368,4,-81.75,-76.0,17
50947,82282,1445,6,-74.4,-69.0,17
50947,83184,60,1,-67.0,-67.0,17
50947,83568,120,2,-88.0,-87.0,17
50947,84215,60,1,-70.0,-70.0,17
50947,84472,60,1,-81.0,-81.0,17
50947,84841,644,4,-82.69,-77.67,17
50947,85596,865,3,-77.3,-73.0,17
50947,85970,60,1,-88.0,-88.0,17
50947,86237,2125,7,-81.7,-75.5,17
50947,86610,60,1,-73.0,-73.0,17
50947,86727,615,3,-85.67,-84.0,17
50947,88133,288,1,-82.5,-82.5,17
51102,51552,60,1,-79.0,-79.0,17
51102,52067,14572,42,-69.48,-59.4,17
51102,52441,19199,32,-66.44,-54.0,17
51102,52615,423,3,-80.5,-78.5,17
51102,52635,316,1,-79.0,-79.0,17
51102,52923,60,1,-87.0,-87.0,17
51102,55464,267,2,-84.0,-81.0,17
51102,55594,474,3,-81.75,-77.25,17
51102,57637,60,1,-82.0,-82.0,17
51102,59367,60,1,-84.0,-84.0,17
51102,62555,60,1,-88.0,-88.0,17
51102,63757,202,1,-73.5,-73.5,17
51102,63817,120,2,-79.5,-74.0,17
51102,65102,120,2,-86.0,-85.0,17
51102,66404,192,2,-77.0,-74.0,17
51102,66991,60,1,-83.0,-83.0,17
51102,68533,60,1,-83.0,-83.0,17
51102,68633,196,1,-77.33,-77.33,17
51102,69669,60,1,-78.0,-78.0,17
51102,71627,563,5,-79.6,-71.0,17
51102,75261,232,2,-79.33,-75.0,17
51102,75468,60,1,-76.0,-76.0,17
51102,76313,231,1,-69.75,-69.75,17
51102,78062,60,1,-76.0,-76.0,17
51102,80058,271,2,-67.5,-58.0,17
51102,85596,60,1,-77.0,-77.0,17
51102,88175,217,1,-78.0,-78.0,17
51102,89827,120,2,-81.0,-78.0,17
51552,51675,1457,12,-76.13,-71.5,17
51552,52067,98,1,-85.67,-85.67,17
51552,52385,83,1,-81.5,-81.5,17
51552,52615,1738,13,-83.89,-75.33,17
51552,53275,60,1,-79.0,-79.0,17
51552,53884,645,4,-85.5,-84.0,17
51552,55464,203,3,-82.83,-81.0,17
51552,55594,2174,10,-82.61,-79.0,17
51552,57637,180,3,-80.0,-75.0,17
51552,58909,1351,5,-82.2,-78.0,17
51552,59367,60,1,-85.0,-85.0,17
51552,60482,4627,7,-79.32,-56.5,17
51552,60830,2741,4,-83.26,-80.5,17
51552,62560,60,1,-81.0,-81.0,17
51552,63757,420,7,-76.29,-66.0,17
51552,63817,1443,21,-80.67,-63.5,17
51552,65102,60,1,-85.0,-85.0,17
51552,66052,150,2,-86.0,-85.0,17
51552,66754,22729,59,-77.08,-56.0,17
51552,66991,631,1,-81.88,-81.88,17
51552,67947,3927,27,-79.3,-62.71,17
51552,68633,1518,5,-83.3,-81.82,17
51552,71627,378,4,-84.25,-82.5,17
51552,73175,60,1,-81.0,-81.0,17
51552,74916,2818,2,-64.88,-63.94,17
51552,75261,120,2,-83.5,-80.0,17
51552,75468,559,4,-75.21,-69.5,17
51552,76313,1888,5,-79.03,-76.5,17
51552,77023,60,1,-82.0,-82.0,17
51552,77291,1299,8,-82.21,-79.33,17
51552,77824,60,1,-78.0,-78.0,17
51552,78062,679,10,-81.32,-72.0,17
51552,78638,1456,10,-86.21,-84.25,17
51552,78911,60,1,-87.0,-87.0,17
51552,78966,1408,10,-81.86,-75.89,17
51552,82282,3461,10,-74.8,-66.2,17
51552,83568,308,3,-80.17,-70.5,17
51552,84841,451,3,-80.0,-77.0,17
51552,85596,164,1,-81.33,-81.33,17
51552,86237,1430,4,-85.95,-84.0,17
51552,86727,180,3,-84.33,-80.0,17
51552,89827,56940,139,-78.41,-55.0,17
51597,51675,391,3,-80.5,-79.5,17
51597,51722,60,1,-79.0,-79.0,17
51597,52067,4575,11,-80.61,-78.0,17
51597,52441,3620,10,-79.35,-76.0,17
51597,52615,290,2,-76.67,-72.0,17
51597,52635,693,7,-82.4,-77.0,17
51597,52923,1618,8,-75.79,-73.33,17
51597,53884,186,3,-80.67,-75.0,17
51597,55594,132,1,-80.5,-80.5,17
51597,58909,1846,9,-73.55,-65.38,17
51597,59367,60,1,-75.0,-75.0,17
51597,60830,347,2,-72.0,-69.0,17
51597,62560,1732,12,-80.52,-72.0,17
51597,63063,2272,7,-77.5,-76.33,17
51597,64772,213,1,-83.33,-83.33,17
51597,65102,239,2,-84.5,-83.0,17
51597,66404,2060,6,-78.87,-73.75,17
51597,66754,60,1,-83.0,-83.0,17
51597,66991,72,1,-77.33,-77.33,17
51597,68533,6435,22,-76.14,-68.0,17
51597,68633,60,1,-81.0,-81.0,17
51597,71518,120,2,-83.5,-83.0,17
51597,75178,154,1,-76.0,-76.0,17
51597,75261,4227,13,-76.69,-68.88,17
51597,75468,1403,8,-78.24,-73.0,17
51597,77023,3378,7,-78.31,-76.0,17
51597,77291,2664,7,-80.49,-76.33,17
51597,77824,1347,10,-79.72,-69.0,17
51597,78062,180,3,-82.33,-76.0,17
51597,78638,2577,10,-80.01,-73.5,17
51597,78911,4297,9,-77.55,-72.0,17
51597,78966,4438,11,-77.09,-73.67,17
51597,82060,5719,9,-76.83,-70.09,17
51597,82282,206,3,-83.0,-81.0,17
51597,83568,309,3,-85.0,-82.0,17
51597,84215,539,5,-79.97,-73.33,17
51597,84472,60,1,-74.0,-74.0,17
51597,84841,176,2,-81.75,-77.0,17
51597,85596,1642,2,-79.26,-79.25,17
51597,85970,1457,5,-80.57,-77.0,17
51597,86237,2629,6,-80.51,-79.0,17
51597,86352,60,1,-75.0,-75.0,17
51597,86610,2658,8,-79.21,-75.0,17
51597,88175,60,1,-73.0,-73.0,17
51597,89827,297,3,-80.17,-77.5,17
51675,51722,510,2,-81.33,-80.0,17
51675,52067,60,1,-83.0,-83.0,17
51675,52385,3567,20,-76.03,-65.5,17
51675,52441,1116,2,-79.92,-79.64,17
51675,53275,60,1,-82.0,-82.0,17
51675,55464,148,2,-86.75,-86.5,17
51675,57896,3135,18,-80.81,-69.5,17
51675,60830,60,1,-88.0,-88.0,17
51675,61280,60,1,-82.0,-82.0,17
51675,63757,60,1,-73.0,-73.0,17
51675,63817,60,1,-86.0,-86.0,17
51675,64772,60,1,-85.0,-85.0,17
51675,65102,109,1,-76.0,-76.0,17
51675,66052,530,3,-86.28,-82.83,17
51675,66245,849,6,-80.45,-67.0,17
51675,66404,407,6,-82.33,-79.5,17
51675,66991,162,2,-80.67,-80.33,17
51675,68494,73,1,-79.0,-79.0,17
51675,71700,37274,192,-82.58,-68.0,17
51675,75261,60,1,-86.0,-86.0,17
51675,75468,307,4,-83.0,-81.5,17
51675,76313,60,1,-76.0,-76.0,17
51675,77023,60,1,-86.0,-86.0,17
51675,77291,60,1,-88.0,-88.0,17
51675,77824,120,2,-77.0,-73.0,17
51675,78062,1488,4,-80.61,-79.0,17
51675,78638,625,5,-78.6,-63.0,17
51675,78966,200,3,-84.83,-84.0,17
51675,80058,85,1,-80.5,-80.5,17
51675,80193,842,4,-76.44,-69.78,17
51675,82060,120,2,-82.5,-80.0,17
51675,82282,60,1,-67.0,-67.0,17
51675,84472,2822,10,-75.17,-69.0,17
51675,85596,60,1,-81.0,-81.0,17
51675,86237,344,2,-80.25,-78.5,17
51675,86610,60,1,-87.0,-87.0,17
51675,88133,522,7,-67.86,-63.0,17
51675,88175,1913,12,-77.05,-67.0,17
51722,52385,202,3,-81.0,-80.0,17
51722,52615,60,1,-85.0,-85.0,17
51722,52635,60,1,-81.0,-81.0,17
51722,52923,2654,3,-70.52,-65.28,17
51722,53884,60,1,-85.0,-85.0,17
51722,55464,120,2,-84.5,-82.0,17
51722,57896,190,2,-82.0,-80.0,17
51722,59367,180,1,-75.0,-75.0,17
51722,60482,60,1,-87.0,-87.0,17
51722,60830,60,1,-76.0,-76.0,17
51722,63757,60,1,-76.0,-76.0,17
51722,64772,60,1,-83.0,-83.0,17
51722,65102,60,1,-85.0,-85.0,17
51722,66245,1494,6,-80.96,-73.0,17
51722,66754,1270,4,-81.24,-78.2,17
51722,71187,60,1,-84.0,-84.0,17
51722,71627,185,2,-76.0,-69.0,17
51722,71700,1779,4,-78.31,-76.2,17
51722,74916,629,1,-76.0,-76.0,17
51722,75261,17091,24,-79.0,-68.0,17
51722,77023,60,1,-81.0,-81.0,17
51722,77291,517,5,-76.75,-69.0,17
51722,77824,261,4,-81.12,-78.0,17
51722,78062,425,2,-82.92,-81.83,17
51722,78638,60,1,-87.0,-87.0,17
51722,78911,3058,15,-70.69,-64.0,17
51722,82060,107,1,-80.0,-80.0,17
51722,84215,1041,5,-71.26,-67.0,17
51722,84472,4746,13,-78.3,-73.0,17
51722,84841,60,1,-85.0,-85.0,17
51722,85596,19339,61,-68.3,-41.0,17
51722,85970,1967,10,-79.75,-77.0,17
51722,88133,60,1,-81.0,-81.0,17
51722,88175,743,6,-68.75,-65.5,17
51722,89827,240,1,-79.5,-79.5,17
52067,52441,14669,54,-66.02,-42.0,17
52067,52615,3171,15,-78.51,-69.15,17
52067,52923,164,1,-78.5,-78.5,17
52067,53884,120,2,-86.0,-85.0,17
52067,55464,120,2,-85.0,-85.0,17
52067,55594,120,2,-85.0,-84.0,17
52067,57637,598,7,-79.14,-74.0,17
52067,57896,60,1,-88.0,-88.0,17
52067,58909,842,8,-80.62,-75.0,17
52067,59367,350,5,-82.6,-80.0,17
52067,60830,120,2,-82.5,-79.0,17
52067,62555,60,1,-86.0,-86.0,17
52067,62560,290,1,-81.0,-81.0,17
52067,63063,759,7,-81.6,-74.67,17
52067,64772,4231,16,-68.58,-56.0,17
52067,66052,491,5,-80.88,-75.0,17
52067,66404,1111,6,-81.15,-76.33,17
52067,66991,61,1,-85.5,-85.5,17
52067,68533,1664,12,-83.71,-79.0,17
52067,71518,921,8,-75.17,-69.5,17
52067,71700,386,4,-85.4,-83.33,17
52067,73175,60,1,-86.0,-86.0,17
52067,73303,188,1,-78.33,-78.33,17
52067,75178,586,3,-76.2,-75.5,17
52067,75261,60,1,-86.0,-86.0,17
52067,76313,60,1,-68.0,-68.0,17
52067,77023,2530,5,-78.45,-76.5,17
52067,77291,1015,2,-82.57,-81.0,17
52067,77824,1350,8,-81.52,-79.0,17
52067,78638,2200,6,-79.66,-76.17,17
52067,78911,2300,9,-83.67,-80.0,17
52067,78966,1932,11,-82.43,-77.0,17
52067,82060,2406,4,-79.31,-72.0,17
52067,82282,60,1,-86.0,-86.0,17
52067,83568,1132,6,-81.85,-80.0,17
52067,84215,375,5,-84.1,-81.0,17
52067,84841,642,4,-85.38,-84.0,17
52067,85596,1263,3,-78.33,-74.0,17
52067,86237,2460,7,-75.43,-69.5,17
52067,86610,1534,9,-79.8,-76.67,17
52067,86727,60,1,-78.0,-78.0,17
52067,88133,472,2,-85.5,-85.0,17
52067,88175,189,2,-83.5,-81.5,17
52067,89827,74,1,-86.5,-86.5,17
52385,52615,81,1,-72.5,-72.5,17
52385,53275,262,3,-83.33,-80.0,17
52385,55594,60,1,-58.0,-58.0,17
52385,58909,407,3,-80.56,-77.0,17
52385,61280,120,2,-78.0,-73.0,17
52385,63188,204,1,-81.29,-81.29,17
52385,64772,60,1,-89.0,-89.0,17
52385,65102,201,2,-82.75,-82.5,17
52385,66991,60,1,-78.0,-78.0,17
52385,68494,85,1,-83.5,-83.5,17
52385,69669,60,1,-69.0,-69.0,17
52385,70889,337,2,-78.38,-75.75,17
52385,71187,322,4,-83.31,-81.5,17
52385,71627,60,1,-86.0,-86.0,17
52385,71700,60,1,-84.0,-84.0,17
52385,72700,60,1,-82.0,-82.0,17
52385,73175,60,1,-84.0,-84.0,17
52385,74916,1594,5,-77.41,-67.0,17
52385,75468,60,1,-84.0,-84.0,17
52385,76313,161,2,-84.0,-82.0,17
52385,77023,60,1,-85.0,-85.0,17
52385,77291,10324,26,-65.22,-39.78,17
52385,77824,62,1,-82.5,-82.5,17
52385,78911,366,2,-73.75,-69.0,17
52385,80058,237,1,-82.33,-82.33,17
52385,82060,392,2,-82.4,-80.8,17
52385,83568,334,1,-71.75,-71.75,17
52385,84472,60,1,-75.0,-75.0,17
52385,85596,298,2,-77.5,-71.0,17
52385,85970,188,1,-81.67,-81.67,17
52385,86237,120,2,-75.0,-67.0,17
52441,52615,81,1,-77.5,-77.5,17
52441,52635,658,2,-81.17,-79.33,17
52441,55464,338,3,-86.67,-84.0,17
52441,66245,453,5,-85.0,-82.0,17
52441,67947,86,1,-80.67,-80.67,17
52441,71627,60,1,-84.0,-84.0,17
52441,77023,503,5,-78.78,-76.5,17
52441,77291,623,4,-83.44,-82.0,17
52441,78638,1680,7,-77.67,-75.33,17
52441,82060,1262,7,-79.56,-76.5,17
52441,85596,1160,4,-75.95,-74.0,17
52441,86610,1796,8,-78.58,-75.5,17
52615,52635,60,1,-84.0,-84.0,17
52615,52923,180,3,-88.0,-86.0,17
52615,55464,269,4,-85.5,-81.0,17
52615,55594,1880,7,-79.65,-70.0,17
52615,57637,60,1,-80.0,-80.0,17
52615,58909,5871,13,-78.28,-65.33,17
52615,59367,856,7,-81.82,-76.0,17
52615,60830,195,3,-78.83,-75.5,17
52615,62555,174,2,-76.25,-71.5,17
52615,62560,120,2,-83.5,-78.0,17
52615,63188,2518,2,-77.06,-76.0,17
52615,63757,3233,19,-74.03,-68.33,17
52615,63817,60,1,-84.0,-84.0,17
52615,64772,605,4,-84.83,-82.0,17
52615,65102,3286,15,-82.62,-78.5,17
52615,66052,120,2,-82.5,-82.0,17
52615,66245,213,2,-82.5,-78.0,17
52615,66404,60,1,-83.0,-83.0,17
52615,66754,4314,8,-80.57,-76.76,17
52615,66991,4952,17,-80.01,-65.67,17
52615,67947,295,2,-77.0,-76.0,17
52615,68494,1192,2,-81.43,-79.87,17
52615,68533,120,2,-79.0,-75.0,17
52615,69065,60,1,-79.0,-79.0,17
52615,71187,179,2,-74.25,-73.0,17
52615,71518,585,4,-83.6,-80.75,17
52615,71627,1075,2,-82.26,-81.8,17
52615,71700,120,2,-70.5,-60.0,17
52615,72700,506,5,-81.07,-76.0,17
52615,73303,180,3,-87.0,-86.0,17
52615,74916,2589,3,-71.84,-71.56,17
52615,75178,2155,6,-76.23,-71.75,17
52615,75261,563,5,-76.2,-56.0,17
52615,75468,1753,7,-83.26,-76.4,17
52615,76313,464,3,-80.94,-75.33,17
52615,77023,2397,22,-74.25,-60.0,17
52615,77291,6140,21,-81.48,-76.0,17
52615,77824,1607,14,-79.7,-68.0,17
52615,78638,15476,19,-79.01,-68.0,17
52615,78911,3889,18,-81.35,-74.5,17
52615,78966,793,7,-82.6,-80.0,17
52615,80058,936,9,-82.01,-74.0,17
52615,82060,60,1,-75.0,-75.0,17
52615,82282,3485,11,-81.89,-67.0,17
52615,83568,6507,19,-80.29,-73.0,17
52615,84215,2774,17,-74.17,-64.5,17
52615,84472,1872,17,-81.68,-71.5,17
52615,84841,1518,7,-85.47,-83.0,17
52615,85596,65,1,-80.5,-80.5,17
52615,85970,1775,15,-82.52,-77.6,17
52615,86237,825,5,-80.8,-73.0,17
52615,86352,60,1,-84.0,-84.0,17
52615,86610,3097,6,-77.52,-75.5,17
52615,86727,60,1,-86.0,-86.0,17
52615,88175,60,1,-87.0,-87.0,17
52615,89827,4161,7,-78.59,-73.67,17
52635,52923,2020,3,-80.75,-78.67,17
52635,53275,439,7,-82.52,-74.0,17
52635,57896,532,3,-82.62,-79.0,17
52635,59367,879,3,-80.69,-76.67,17
52635,62555,60,1,-75.0,-75.0,17
52635,63188,120,2,-79.5,-78.0,17
52635,63757,2302,18,-72.72,-50.2,17
52635,63817,60,1,-79.0,-79.0,17
52635,65102,1646,23,-80.85,-67.0,17
52635,66052,60,1,-84.0,-84.0,17
52635,66245,657,3,-80.64,-76.25,17
52635,66404,120,2,-81.5,-81.0,17
52635,66754,1778,4,-82.56,-77.67,17
52635,67947,60,1,-72.0,-72.0,17
52635,68494,7339,12,-78.88,-67.79,17
52635,68633,60,1,-85.0,-85.0,17
52635,69065,1565,3,-79.17,-78.25,17
52635,70889,60,1,-81.0,-81.0,17
52635,71187,1277,15,-81.09,-76.67,17
52635,71518,1197,8,-79.43,-74.0,17
52635,71627,827,8,-74.48,-62.5,17
52635,72700,801,8,-82.2,-77.0,17
52635,73175,155,1,-81.5,-81.5,17
52635,75178,2541,16,-74.89,-69.33,17
52635,75261,3020,6,-70.22,-58.29,17
52635,77023,192,1,-81.0,-81.0,17
52635,77291,907,5,-84.57,-83.33,17
52635,77824,6584,32,-77.5,-67.0,17
52635,78638,407,6,-80.5,-68.0,17
52635,78911,60,1,-80.0,-80.0,17
52635,82060,7237,22,-81.63,-72.5,17
52635,82282,60,1,-85.0,-85.0,17
52635,83184,2313,3,-82.86,-81.4,17
52635,83568,202,2,-83.75,-80.5,17
52635,84215,60,1,-82.0,-82.0,17
52635,84472,199,3,-80.67,-75.0,17
52635,85596,564,4,-80.19,-74.0,17
52635,86237,878,3,-65.55,-64.0,17
52635,86610,356,4,-80.33,-75.33,17
52635,88175,272,3,-81.17,-79.0,17
52635,89827,60,1,-76.0,-76.0,17
52923,53884,67,1,-80.5,-80.5,17
52923,55594,71,1,-83.5,-83.5,17
52923,61280,116,1,-79.33,-79.33,17
52923,62555,1804,4,-81.36,-76.67,17
52923,63063,2645,11,-80.53,-74.0,17
52923,63188,539,5,-81.3,-75.0,17
